PC1,PC2,binary targets
4.6487388724366845,-2.31033257025157,1
-3.4481835412175137,-1.4246224557112557,0
-2.3858827584206024,-0.824115570905729,1
-4.138882573259072,-1.3765082402979745,0
12.894612133968964,2.3166224643942366,1
-1.3009297119683705,-1.821415301819294,0
-2.5920828278053176,0.2136339299124789,0
-2.61531741122223,-1.8320604325909968,0
-2.485916154412237,-1.18893940444187,0
-2.3986653462113523,-0.2507447903247711,0
-0.1033504264139863,2.280143536856829,0
-3.49242603728687,-2.634082400764152,0
-2.2027101890567247,1.2860393186695764,0
1.3526270253942847,-1.1541414717290033,1
-4.027542388108072,-2.54290704344414,0
-2.76743570284605,-2.1610487950224164,0
-0.7492713563495611,1.7976385171322955,0
-3.45489538609584,1.3069387228364158,0
-4.7472485163546,-1.7984019755421958,0
6.059445513505047,-0.7571774508791208,1
3.2572546734788146,-0.1252004920344262,1
-2.0013884663892245,-0.2933264633837361,0
6.149886189966099,-2.0176527547810807,1
-3.749313395938488,-1.4134731176425173,0
-2.785924756666444,2.310648712307811,0
-2.22377574557929,-0.3571607107910796,0
-2.691352204962129,1.420061739941798,0
3.1749242930837376,3.3918129518468443,1
-1.257251571022982,1.0676915149434778,0
9.007165526292285,0.581031077283859,1
-2.920833494836896,-1.7004724749888238,0
-1.6035864433861873,0.2925962224313,0
8.741338077267804,-0.5738546724065885,1
-3.2287701182773825,-1.1720734786955207,0
3.935302073678097,-1.9480715678001777,1
-3.4245180552308896,-2.445518411850093,0
-2.097069169448718,3.667095883545267,0
2.9853407889708565,0.7584232425067475,1
-0.9341581043944092,0.9277014809302226,0
1.2566751119853188,0.3823932643718838,1
-1.976840355318642,-0.4193874469184826,1
-2.677870720842284,2.3157928229760083,0
-3.393841771518296,0.7539639569981617,0
-3.4547183721128727,-2.136461548171422,0
-4.064270597765451,-0.5609542217248031,0
-2.998710528238177,-0.3967780282452799,0
0.7652641153962615,0.8862439528803265,1
-3.4307706912388403,-0.9926100348372922,0
-1.8500898601405231,-1.5841281496577797,0
3.793382370032728,-3.58404786394209,1
-4.657682334494786,-3.0653874336643376,0
-1.3726850236666193,0.0058054614251157,0
-2.194984301020594,-1.8053532377462156,0
-5.565735898981084,-0.4778475788072518,0
-4.555028840448149,3.528786017879097,0
5.494152797674738,-4.165829305476942,1
-1.237063356955229,-0.1882149537564747,0
-3.743404542996178,0.250501526767158,0
-2.455968810688045,0.8984552923634733,0
-3.352927053536591,2.6733005977197863,0
-2.228679813442219,0.6674106363804436,0
-1.2492580966982814,-1.5888387893468163,0
-3.367965778878126,-0.5629288977240008,0
-3.2612794727724013,-0.937838120356522,0
1.259604647349431,1.0155770702513425,0
-4.3464897122286255,-0.8935722661901354,0
3.3721965906436906,2.58782542797932,1
-2.34618685094242,0.6827413168887676,0
-2.3932759643301047,0.9900307776840388,0
-3.996188277410368,0.9598560897763208,0
-2.314246819305016,0.4020314772956708,0
4.207220618955454,1.1762428818289277,1
-3.1496539838209365,-1.771248396545506,0
4.9487035505651065,-4.1143335249648185,1
4.643691316587362,-1.4820171693910331,1
-1.2765833791515424,0.8490529834604248,0
-4.429456371065784,-0.7860360357018041,0
-3.89469732833955,0.5385707445033937,0
-1.1760259132353263,1.0113701777302344,0
-3.0324811407725987,-0.6494687998577626,0
-3.213500980500868,1.1034431417867825,0
-1.0774513298933346,1.8036181631512864,0
-3.7214589928322046,-1.7876416504638877,0
-2.926374386150483,0.3773322571214241,0
-4.386422966518,-0.7611037296113736,0
-4.591961853505458,-2.761127097239493,0
-3.542905557463752,-1.2824955784727383,0
-2.847431586696075,-2.8936475984331027,0
-1.9905294465908587,1.899462550689396,0
-4.13596294378987,2.403792485458977,0
-3.3419448039492625,-0.0222247304608578,0
9.087999677261324,2.0186730993370148,1
-2.4783595123722217,-1.4185764468645428,0
-2.012152428518771,-1.1034865581448527,0
4.100787726595186,-0.3788038201723558,1
2.7045961726303456,-4.437141769618725,1
7.24800106127375,-3.655469129562144,1
6.00361659137319,-0.0910292221533381,1
-4.975702062159762,-3.3862048673911413,0
-3.900526848058525,0.7307759702638061,0
2.956301867144238,0.7064218520962677,1
0.3578938625182054,2.127838631995414,0
2.7903998294337926,3.3855607718235565,1
-1.3489486828722477,3.55622510046587,0
-4.628379483050082,-1.835618361888542,0
4.094142557240376,2.802927249607934,1
-2.8581584400465387,0.1527231362364759,0
2.0448569345669485,6.426819839190371,0
-5.351618114936625,1.0267578586053674,0
-4.581936672186451,1.4842203177723603,0
1.170897778905449,7.014486578698101,0
-3.64725774639421,-1.241365125182708,0
0.3465281132084089,1.5412252758019365,0
-1.638384937364978,1.7159491138762573,0
-3.5946893435896987,2.6050872166990877,0
-3.0667495275573997,-2.182095699803813,0
1.9191334226484968,-3.5380823683878715,1
-2.1769168795842124,0.95891125938748,0
-4.197079986345911,2.367392283022532,0
10.934298158426856,-3.7032540804833376,1
-2.136445277284102,0.0958296094879314,0
-2.0771789214309764,1.806519488837296,0
-4.34601405423049,-0.3219780568013931,0
-4.8703095180870255,-2.131106107486566,0
7.093306714189326,12.573194228678524,0
-1.5548521496523129,0.9798577293757148,0
-3.0744358315608618,-0.3060584354626165,0
-3.1587543014074164,0.4103017949685626,0
5.034811085482779,0.7744091563670858,1
2.735011771675475,-3.9451682304990103,1
-2.9932333012444805,1.631392205900135,0
-3.0121949701584496,0.2437599757280671,0
-2.802771356776178,-1.6663016342542074,0
4.3962279547026135,-2.123507712156898,1
-1.173830646778757,-0.4748395050245753,0
-2.5788832519685023,3.138671922743858,0
1.3226214188389434,4.789476583869909,0
-0.307855770476914,7.387812177121241,0
-0.925566603207806,2.3024814303457024,0
-2.614948307240181,-1.1024744593810527,0
-2.373428725009623,-1.6815762381895425,0
-3.067695140604764,1.1358375684170845,0
0.6076079451777678,0.1622145249522811,1
-2.217092305447845,0.0298912880945577,0
1.4281675928953412,-1.9671014119007797,1
-1.2831871507862167,2.5509093102530147,0
-3.347821941610212,-0.0685630478181721,0
-1.7177351761078512,-0.5431655272763865,0
-2.059191942545396,-2.472787787805826,0
-3.450488543515913,-0.4982187141501235,0
-2.1364041423511373,-0.0043928486384949,0
-2.600789504020875,-0.4823354674943213,0
-2.985484690326376,-0.673339244227754,0
-0.9691728143623514,0.944944302349058,0
2.1768628822290883,0.9721160460019876,1
2.387801795802213,-3.76817174206757,1
6.230896511902655,0.9200695426759744,1
4.149097342448858,0.7674888443508842,1
-0.5007378002661366,0.1067314646845329,0
-2.431551455009008,3.44720386678343,0
6.523116620292813,8.011169611598755,1
1.691607923168996,1.54067655710437,1
-4.041835089954524,-1.3569174566939886,0
-2.7870960094311203,-2.5330340029384866,0
-0.0986673326884282,-0.2135598383306849,0
6.227025988689334,-1.3901096910538395,1
-1.9649501129379257,-0.9651569880786808,0
-1.9389694969467173,2.544988112461356,0
-3.654646528253547,-0.6746487418500178,0
-3.057032641873498,-0.1792133862651383,0
-1.3992963501120117,-1.7722262453778057,0
-1.1665352144776266,-1.6656937357126105,0
-4.871239383480869,-2.339214787421021,0
-0.8345178814910331,1.9656048643396304,0
-0.4176644925528778,0.1165196970282278,0
-2.5601150180169125,-2.494045447552469,0
-2.6299766385631798,-0.6973093686124071,0
