PC1,PC2,binary targets
-1.577335197930877,-0.0543207768967031,0
4.143538406446721,0.8312685034975517,1
2.459041538520994,0.5663503812767849,1
-1.8598197782066344,0.1320238603287589,0
3.661630679927276,2.448808735119961,1
-1.8988270701143055,0.0955363395876542,0
-1.7815479945062849,0.2127637299599489,0
2.1829819504932773,-0.961551569454107,1
-1.500456226781859,-0.1478713353399611,0
-1.6844991553253532,-0.0043684047352506,0
-1.4003858759153769,-0.0899614898002856,0
-1.3448616872911916,-0.0907190471217499,0
-1.602340732748913,0.0206524066035045,0
-1.977098853814655,0.0147964699564642,0
-2.1914267686036073,0.1147012142793692,0
-1.501399111615933,3.393191322614225e-05,0
-2.0400693602521844,0.1887086582003852,0
-2.181311650390063,0.2818809768131162,0
-1.813225793303075,-0.0051248843963047,0
-1.7916631127198297,0.0455839674262017,0
-1.7185774880687557,0.0388515417160278,0
-1.7526558208121583,0.0820714881673064,0
-1.6114135306742796,-0.0111008304454245,0
-1.7526558208121583,0.0820714881673064,0
-1.8988270701143055,0.0955363395876542,0
-1.6844991553253532,-0.0043684047352506,0
-2.0400693602521844,0.1887086582003852,0
0.7880086955416907,-0.0523492973796518,1
-1.4673207788725304,-0.0431860145380524,0
-1.501399111615933,3.393191322614225e-05,0
-1.6844991553253532,-0.0043684047352506,0
-1.470171240536401,-0.1042731490581555,0
-1.8988270701143055,0.0955363395876542,0
-2.1914267686036073,0.1147012142793692,0
-2.0400693602521844,0.1887086582003852,0
-1.0381777602577893,-0.1750031898313241,0
-1.2505966813322404,3.94301173840358,0
-1.7185774880687557,0.0388515417160278,0
-2.0400693602521844,0.1887086582003852,0
-1.825741445463232,0.0888039138774803,0
-1.2074893176746648,-0.0542596218598034,0
-2.0400693602521844,0.1887086582003852,0
-1.8598197782066344,0.1320238603287589,0
-2.0501844784657286,0.0215288956666381,0
4.720905777930999,-1.5835586908282009,1
-1.5876807006375522,0.0991781979763676,0
-2.0400693602521844,0.1887086582003852,0
-1.395775520433361,-0.1461342538496441,0
-1.520182310172473,0.0456732179422596,0
2.9999179590855314,-1.0539288280736023,1
-1.9669837356011108,0.1819762324902113,0
-1.699307100475379,0.0612045690395324,0
-0.8904551599091189,-0.16732372785795,0
-2.0400693602521844,0.1887086582003852,0
-1.3630072831419249,-0.154225521219608,0
-2.0400693602521844,0.1887086582003852,0
-2.3326690587414864,0.2078735328921001,0
-1.603383053037091,-0.1147741188813135,0
-1.4673207788725304,-0.0431860145380524,0
-1.8988270701143055,0.0955363395876542,0
-1.6844991553253532,-0.0043684047352506,0
-1.7916631127198297,0.0455839674262017,0
